track_id,track_name,artist_id,artist_name
40wDuyifkj27ahVCpfJWq5,Ritual Union,6Tyzp9KzpiZ04DABQoedps,Little Dragon
4SCt2d0kZk8VsbVa78otYR,Tetris,0tgjwsn1Lpjj8kKEvWm0KQ,Doctor P
1E8S3CSv20KrKT0C1yAjkO,Television Rules the Nation / Crescendolls,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk
6KkzEejF4WXimnpmz8Luf4,Express Yourself (feat. Nicky Da B),5fMUXHkw8R8eOP2RNVYEZX,Diplo
1YCO0AUl7FJyY0UsDIWUVo,"Outlands - From ""TRON: Legacy""/Score",4tZwfgrHOc3mvqYlEYSvVi,Daft Punk
05Z77MHLPcBA2Wd5eDSJzl,Miss Missing You,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy
4aICBAAFGF3pLSZDlmsMj9,Fences,74XFHRwlV6OrjEM0A2NCMF,Paramore
7C3IXyzOUXTJOm44YHZqDw,On My Way,1UdfOmrFJrE1xwo5ldmZbx,The Melodic
1JwqnrPItSL2Ey3B3ZlyAo,Primordial Breath,5X0N2k3qMnI8kSrGJT3kfT,Eluveitie
3cUJYw6YdcVIbJf1BGyiza,Blue,21egYD1eInY6bGFcniCRT1,First Aid Kit
0RnO6XTLMQWfAbqtTCPT0w,Smokestack Lightning,5xUf6j4upBrXZPg6AI4MRK,Soundgarden
0dSIrRkA4PadGll16TgbnV,PICK IT UP (feat. A$AP Rocky),0WOxhx4hikIsyF3CRPLC8W,Famous Dex
2FWmKZ3kNbVsKGhuNHsltW,Brooklyn Zoo,50NoVNy9GU1lCrDV8iGpyu,Ol' Dirty Bastard
7GkrhcYfflOImusWPIFrPN,What's The Difference,6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre
29d6Ve1skFZv710ZDibJNN,Awooga,7CajNmpbOovFoOoasH2HaY,Calvin Harris
26xjyhxuuANmyFnJa8SeWm,Jane Doe - Adrian Lux Remix Radio,6rgEPiKjowlMKZC1DF6W75,Rebecca & Fiona
32niZEn0VoPj8oyBF2tUYU,Tornado,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto
2TKhGsXRS9TCealgpov1jA,Epic - Radio Mix,53UXMZxwzQyV4j7tZaVF58,Sandro Silva
